2019-03-31 15:00:48,534  INFO  点击 准备 
2019-03-31 15:00:58,963  INFO  发现 胜利图片1
2019-03-31 15:00:58,966  INFO  点击 胜利图片1 
2019-03-31 15:01:01,881  INFO  发现 胜利图片2
2019-03-31 15:01:01,883  INFO  点击 胜利图片2 
2019-03-31 15:01:06,818  INFO  发现 滑动
2019-03-31 15:01:06,819  INFO  点击 滑动 
2019-03-31 15:01:09,244  INFO  发现 小怪
2019-03-31 15:01:09,246  INFO  点击 小怪 
2019-03-31 15:01:19,301  INFO  发现 准备
2019-03-31 15:01:19,303  INFO  点击 准备 
2019-03-31 15:01:30,511  INFO  发现 胜利图片1
2019-03-31 15:01:30,512  INFO  点击 胜利图片1 
2019-03-31 15:01:33,295  INFO  发现 胜利图片2
2019-03-31 15:01:33,297  INFO  点击 胜利图片2 
2019-03-31 15:01:38,363  INFO  发现 滑动
2019-03-31 15:01:38,365  INFO  点击 滑动 
2019-03-31 15:01:40,746  INFO  发现 小怪
2019-03-31 15:01:40,748  INFO  点击 小怪 
2019-03-31 15:01:47,062  INFO  op模块初始化完成
2019-03-31 15:01:47,085  INFO  图片初始化完成
2019-03-31 15:01:47,086  INFO  开始探索副本
2019-03-31 15:01:52,175  INFO  发现 准备
2019-03-31 15:01:52,177  INFO  点击 准备 
2019-03-31 15:02:02,708  INFO  发现 胜利图片1
2019-03-31 15:02:02,710  INFO  点击 胜利图片1 
2019-03-31 15:02:05,530  INFO  发现 胜利图片2
2019-03-31 15:02:05,532  INFO  点击 胜利图片2 
2019-03-31 15:02:10,113  INFO  发现 小怪
2019-03-31 15:02:10,115  INFO  点击 小怪 
2019-03-31 15:02:19,730  INFO  发现 准备
2019-03-31 15:02:19,732  INFO  点击 准备 
2019-03-31 15:02:30,240  INFO  发现 胜利图片1
2019-03-31 15:02:30,242  INFO  点击 胜利图片1 
2019-03-31 15:02:32,926  INFO  发现 胜利图片2
2019-03-31 15:02:32,928  INFO  点击 胜利图片2 
2019-03-31 15:02:37,809  INFO  发现 滑动
2019-03-31 15:02:37,810  INFO  点击 滑动 
2019-03-31 15:02:40,608  INFO  发现 滑动
2019-03-31 15:02:40,610  INFO  点击 滑动 
2019-03-31 15:02:43,409  INFO  发现 滑动
2019-03-31 15:02:43,411  INFO  点击 滑动 
2019-03-31 15:02:46,191  INFO  发现 滑动
2019-03-31 15:02:46,193  INFO  点击 滑动 
2019-03-31 15:02:49,079  INFO  发现 滑动
2019-03-31 15:02:49,081  INFO  点击 滑动 
2019-03-31 15:02:52,029  INFO  发现 滑动
2019-03-31 15:02:52,031  INFO  点击 滑动 
2019-03-31 15:02:57,544  INFO  op模块初始化完成
2019-03-31 15:03:00,594  INFO  截图成功
2019-03-31 15:04:03,540  INFO  op模块初始化完成
2019-03-31 15:04:08,815  INFO  op模块初始化完成
2019-03-31 15:04:08,832  INFO  图片初始化完成
2019-03-31 15:04:08,833  INFO  开始探索副本
2019-03-31 15:04:09,203  INFO  发现 boss
2019-03-31 15:04:09,206  INFO  点击 boss 
2019-03-31 15:04:19,373  INFO  发现 准备
2019-03-31 15:04:19,376  INFO  点击 准备 
2019-03-31 15:04:30,231  INFO  发现 胜利图片1
2019-03-31 15:04:30,233  INFO  点击 胜利图片1 
2019-03-31 15:04:32,927  INFO  发现 胜利图片2
2019-03-31 15:04:32,929  INFO  点击 胜利图片2 
2019-03-31 15:04:36,706  INFO  发现 滑动
2019-03-31 15:04:36,708  INFO  点击 滑动 
2019-03-31 15:04:39,605  INFO  发现 滑动
